ANigqhwwafs,159.07999999999998,3813
LoG_2u-0rWo,175.05,4197
tSpOMNC3WtQ,81.03999999999999,1942
hgLkypdC6wo,125.04,2997
oMH9kIyIl1I,121.08,2902
Ff20ZDSj7d8,134.05,3213
fo0KBFhChFU,183.06,4388
R1eDE5bXCds,113.07,2710
e9_4oS3hTPk,158.07,3789
ge9ahoqNSLE,91.05,2182
N27ZYQKRYnQ,133.05,3190
E3yX8lT2UAI,71.07,1703
zNT4XSI1doU,87.05,2087
XDlC8NyBBro,199.07,4773
Ok3_qMNWAo0,134.05,3214
oK1zfJausVM,71.07,1703
LQFc7IKhUuE,179.05,4293
vbJsLuL2YzQ,131.05,3141
WLE2QEOBde4,109.07,2615
ns7B5fzH11c,178.05,4268
YYPpg3_Y4XY,147.06,3525
7rYqBdJdnqo,176.05,4220
t6UyEPrqaQI,219.05,5251
MczK8n5msJM,180.05,4316
Nhj2rSOUjwU,131.05,3142
XMKKYshEbzM,171.05,4101
DQU7X4QDX80,159.07999999999998,3813
DJTF3NmqF7U,125.04,2998
YRpgfi7L9Rs,121.04,2902
Y--v_LdWlQA,181.06,4341
ZKuscOD0LOM,133.05,3189
_Hxk9-WNdGQ,135.05,3238
nvldRH4OC_k,134.05,3214
5EN4MulDX_A,156.07,3741
pwidWMvvsVc,153.07,3669
gp7K6ZwuDow,87.05,2086
AsfxK5fWMu8,192.07,4604
NzCTDwlquaQ,134.05,3213
QPDuZ_Wq7ZA,155.07,3718
Kuy5Qgp5pvg,187.06,4484
Bo8mRH33NCw,151.07,3622
31fx9aF04ww,179.05,4293
_HgOQNBkVvY,100.06,2398
ob_6XAhj_1U,150.07,3598
KoY720x5fuw,128.04,3069
QqFuGUbvgnQ,181.06,4340
-fRY1b6WAx4,178.05,4268
LK-4Dmq6Hs0,113.07,2711
0oFdsgLP8n8,148.06,3549
i4NRgUeziqA,127.04,3045
UWlxRKXD6sY,168.04,4029
lISiW7wcIVc,230.06,5515
A-Ckh0slywY,184.06,4413
cvPIBkkwvD4,82.08,1967
HfFM7RZ5GxI,175.05,4196
qp-uFNB9jYo,245.08,5876
ALWV_EA6x8I,160.03,3837
CeJQF4L0hx8,132.05,3165
sIwsArbH5ck,170.04,4077
UDINZf4W4mw,112.07,2687
DawumJOyTOU,150.07,3597
QpmECKEHSQs,87.05,2086
v9UIDDlnSgA,129.05,3093
X0Tj0nItuZQ,145.73,3494
gjuizikJ2bk,181.06,4340
WXne2B_inx8,140.06,3358
v8CflcvxDJo,156.07,3742
j66Fsl_q5Ig,202.07999999999998,4845
Rq3xZDyJtMk,81.08,1943
zGXxYW_Zisk,81.08,1943
0h0FeEzxCaM,205.07999999999998,4917
AhZw2QXKT1A,195.07,4677
JlvCQXYfOAI,142.06,3405
f2FzrfnfQPY,158.07,3789
jgBGoS4a5rc,189.06,4532
BGGyUpO3W-A,130.05,3117
1dwtsZ4IJQE,244.08,5852
S3MGT2fahAY,172.05,4124
efkuXTpfxhc,140.06,3358
vozjOGBUz2I,153.07,3669
6pUt6xlMorQ,171.05,4100
0yAYgv2YQ5k,74.07,1775
rsnLwzzkF_Q,159.07999999999998,3814
uciRaLsFmfM,146.06,3502
R8JjTOsPHo4,214.05,5132
5noS6qGxcbM,136.05,3262
zwLOflhZOBg,60.06,1440
Q4KRYWe3ngs,133.05,3189
BCyz82L_61E,151.07,3621
ktCIr_DMGOI,131.05,3142
uckdiNJ10LE,189.06,4533
f9Od8yx9gmg,206.07999999999998,4941
H6XWqMB-Ow8,126.04,3021
fO8fKHbg4kw,67.07,1607
wbROoMNi8Ho,185.06,4436
M5ny5tMsxrs,145.06,3477
1vNv-pE8I_c,166.07999999999998,3981
Pl8E_9CTS1Y,134.05,3213
NirTc-GvKLk,61.06,1463
JJrTnnaEZ_w,146.06,3502
kyfMjDlcisQ,129.05,3094
GuqCibVW5wo,106.06,2543
lSmcbUFG-W4,179.05,4293
wxlD2wwIgVk,94.05,2255
6QfunXjWCpc,103.06,2471
m7xTE3rvkDk,204.07999999999998,4892
AVzJme0mGY8,134.05,3213
IlH-egwG2pQ,186.06,4461
iLN9GLRC5is,231.06,5540
oo7VlD66ISM,128.04,3069
vo0cUbT4Lh4,75.08,1800
IKa2Mr-yHnE,130.05,3118
Sw4pvbkQ-jk,169.04,4052
adxwpSdHj90,162.07999999999998,3885
TmALN8vdU0s,134.05,3214
OE7aSKZDjTo,180.05,4317
R76ux4iCRzI,172.05,4125
6BBGO5M_2A0,126.04,3022
uCG1EiqEAEg,130.05,3117
2ReEFgaq_9g,171.05,4100
CeX8drgioLs,131.05,3142
R7vFG7jQZGY,155.07,3717
M06KzvYxlsc,212.05,5083
7ML-9r4M_qk,144.06,3454
C3TAMx8Gqro,107.07,2566
IT4vcwIvSCI,121.08,2902
jUYCTHwAQvw,133.05,3190
kvzzBebEAHQ,134.05,3214
w5yJV_TKOWg,124.08,2975
c3vmsUcknhY,131.05,3141
UkPkaNawTUw,86.03999999999999,2063
WAX89Cuk-Yc,168.04,4029
9We9JImjg-c,163.07999999999998,3910
fV4ApYBVa3w,158.07,3790
pHBKmT6eNGw,119.08,2855
g1aIiV1e9vc,459.08,11477
elmk8Hsbw_0,112.07,2686
AHLo7Vs6drM,136.05,3261
S1Xm1jBc84U,119.03999999999999,2853
_5IVdeFrhv4,111.07,2663
mPWo1Dsti3c,86.03999999999999,2062
PYkBs86HnUc,143.06,3429
xHtAfA2ctBs,131.05,3142
C7sabT8febk,113.52000000000001,3404
RKUEXxnXrm8,148.1,4438
zb2YYXs4gtw,206.22,6180
eqWQOAjF4-k,23.66,708
Z_1Zoc6lINU,210.6,6308
UW1wC80VNd8,123.76,3648
moqRG7uwZ4Q,103.78999999999999,3110
KzK4sf7RmRM,147.24,4411
XyZoiuga6vw,49.5,1483
_n0cR3Oshxg,218.36,6544
UtErhcCYBZk,148.86,4464
UZBHdQZc0ZM,133.21,3992
ZoKZTceDTLA,164.88,4947
DAd-joUpMIk,100.4,2407
sZf6ijFwPDs,82.76,2477
K-PpTJmmjhA,208.52,4999
JXvPFMjtbcw,227.18,6814
DozJpP2cClI,118.68,3555
8v4NoUJMssI,55.15,1322
2tpwfPdSEVo,204.75,6139
OOcsprnRCQQ,183.48,5499
XPcBV3UatRI,61.07,1220
OqajYZVt1Wc,75.7,1714
JksdZ0YMkoQ,127.66,3811
_3hVtPVXTmg,45.95,1373
rSTXxDLYxTQ,214.74,5365
6aHGUTy1iho,81.85,2453
g-Egl6eXlX4,176.01,4399
KAbo60mowhw,219.87,6587
lJRwUE12drE,87.86,2633
jbh_K0yyJFo,23.66,708
50oy8wP2Wo8,95.9,2872
yFOZHa2pn1g,178.38,4458
A1U24_iC6ww,91.05,2727
7_5VT6QCqNI,184.02,4601
vWz90CichbM,77.97,1949
YEZrwxz0Ysk,131.98,3165
Ht2gV7oaqbo,5.21,156
tgnyGoKM2tM,130.4,3905
RHfjDkr6mcc,135.6,3998
5laHmakSAAg,182.76,5476
Dys_KC7uIzs,234.27,7018
EeUkryzfwYk,139.67000000000002,4184
5KEq4f4dGto,188.96,5663
5ZmZr2bguy0,43.51,1305
v_UmAH95xls,117.05,3510
UzdI8PLRiXg,220.96,5522
l1oh52tqdPo,34.48,1033
8ClpQ4q6NmM,121.49,3638
qHu0fz_anTQ,123.62,3703
HdNOiIdGqvE,71.45,1713
o_Davs3OrOw,29.79,890
0A-p1Q0rseE,102.52000000000001,3071
srXhWAGzd-s,218.22,5455
5xgBlI9Xx0I,65.11,1951
ADbp9ObJVxE,120.77,3620
WcQV3OzK_sc,218.45,6547
RZqM8Z0ocjE,62.62,1501
vFRSso8WQfY,170.23,5100
Ti14bsS3RtU,211.05,6325
x--RoqrwiLI,132.52,3302
_fwExctFJpg,55.17,1652
GrqBqKMW4ps,61.44,1841
qkN9uA8izVE,53.73,1611
zT6ITDwPi0w,41.42,1240
qwBFQf5STBA,229.46,5735
5BYayNkmlBo,30.42,895
7qeiQKbWpLM,34.92,1045
ad5QOYLt_cI,140.85,3521
3LrLgh2rlAM,15.21,454
_tPDUYSu1IQ,181.23,5430
pp_J6AzUu4s,216.53,5192
u0p_dBCEDs4,140.32,4205
S9QG5MAga68,119.61,2990
C9yUg3e1dEg,174.59,5231
padyJHC5Y5Y,148.7,3565
daSrmaPxaZA,76.32,2288
Ayix_aDOrzs,135.47,4056
LQAFcEvifrU,205.13,6147
PeMJjLrDjhQ,190.24,4743
5-SbGVTPM1c,179.75,5385
FZtIVsmpYcI,192.77,5777
qxQWNu_MN94,6.84,205
d8u6MM00_ig,137.25,3431
bDkSq9T55RI,44.21,1312
zPl4spxrvg4,208.63,6237
xPnNcv7ErXk,19.44,582
xMQcYD044z4,95.53,2291
I6gc2AjcYOY,44.58,661
nnWON1EzK0o,20.15,600
LlI1IJEkW5E,74.93,2245
AWXdK-ix3gQ,47.09,1411
IOmzDJjVUoQ,17.79,530
Aqq8S79ZAhk,59.7,1789
r82RY124wVY,100.00999999999999,2998
tnk1skdLN0Q,113.24000000000001,2827
Y5VEl3e9Hbo,107.44,3223
-KWToNMY1Lc,86.47,2587
fTGtoTlJyh0,192.82,5776
ybcStSlBGPc,235.24,5640
zoSNO_k9RoM,45.4,1347
0T14tLwBafQ,38.43,1151
nlXavqvgf6A,150.26,4503
zyh16NahocQ,198.93,5951
pzZ4TGcMK1k,184.23,5522
tseeGOVN_eY,105.19,2628
fjGqWAxenL0,39.08,1171
oTsTx2BhtgY,184.52,4613
W06Ojnv-Wxg,44.09,1321
jEN2smSwZ-o,178.21,5341
2UjVfKEcj4g,152.88,3819
4qstg-tiRvQ,23.66,708
3zDw5mwGIW0,126.64,3796
xW1M8k9A-gk,210.86,6319
y1CzJvvItrM,90.4,2258
sbvk9FNaAH0,178.17000000000002,5339
WttP_X-aCEA,23.64,708
KoeytdNfQ_M,73.61,2206
R7QwxoVTtE0,73.12,2165
-1IBHYS3L-Y,253.24,7574
TDWbRqIEcts,127.43,3819
ztogHoQpE4A,52.9,1585
p6ea3QpXryw,138.44,4130
FDTkn9SFPfs,37.08,1112
IaRYt0J7pHI,193.63,5804
hLyHeVmMDGU,232.01,6953
xaMEGQCxddY,46.38,1390
IWXIEfaltJ4,228.81,6857
mVC8DBsg1i0,164.88,4946
xddZ9YjTGgo,153.02,4587
59mz2Nd8GM0,222.91,6684
k_gjsTv-jy8,152.23,4558
k3nRbFeancA,84.73,2539
6ciZ58xAV9I,50.06,1500
BuaWU70q7cE,147.91,4431
tb8KKdC7r-A,56.03,1664
GwIHO7HpGkY,117.00999999999999,3507
nHE7u40plD0,145.4,3636
STaS53CNlZI,184.55,5533
r9OvUc28Qi8,69.57,2083
IbcBQFvcS9o,122.74,3679
Z-C5yMAUmM4,74.12,2221
eUvvxpAK3_8,75.42,2262
zTnRo6yABtg,205.71,6171
QLsdBUBpz_8,29.07,872
kTJDylL6pCU,181.21,5401
TXgzRTa2C38,62.81,1882
cyJAifECfH0,17.42,522
KSu59HUet3E,152.69,3817
qbDQNRf-EUI,71.35,2134
uE15Mhtj9nE,230.57,6910
N1JcXEim40g,47.48,569
RgzbNJPchqc,69.24,1658
4pSWTD4vAz0,169.14,5067
UYcpD3r6Ol0,233.34,6994
0gkxTQGR6zI,38.17,951
A5JcwIaP30Y,125.04,3748
2FjaU9wfxaU,161.49,4840
OEBSls79Ths,65.16,1949
-deoJLN27hE,227.74,6822
yUC6HXP9S8A,231.48,5784
2RpAv3irv1c,161.38,4836
6d9z33GFEGo,166.21,4971
-fBTCykx4gM,103.56,3104
kzm9ckZ5gU0,58.54,1756
1_YFTTzzLrI,28.89,865
07GFy_Z7Nuc,60.09,1801
u10c6Nx4K0A,5.99,178
cEHyZzBsWnw,123.92,3714
eW5W8dVB_I4,122.0,3657
ITGlho0dw-k,126.43,3030
0-CYG7bH54A,125.74,3143
f0Z-qud2N74,17.25,170
bKec2fA5RZ8,181.42,5437
krqxyYFHzBI,63.69,1081
Ba3uRADSg50,145.87,4376
hhoewBggtuw,198.32,5941
ZOczr9WCVig,226.07,6776
n9P4ltD0g2k,213.28,6399
kzBTJEMgoj0,176.77,2636
1iIG5D3jTk4,96.18,2883
68m6uCPwwNo,9.82,244
qJfhu80Ldgo,15.12,450
qcA3mFHfo84,59.98,1797
E4oP6Ex9IPo,161.61,4841
82s4QeuHioo,182.02,5453
3w5xIOwFUXU,177.56,5321
48xSiJdaH2g,173.29,5192
Hcoc9euI0tk,69.22,2074
PBxI7l0AqAY,153.95,3691
0rX2f0H3AaA,83.31,1996
4efxBizoKyQ,26.87,804
ctWolbJDJyc,17.07,510
MoVZoCmkdjY,160.12,3839
x_luDzL03vw,229.69,6882
LTmYxVYBa90,35.5,851
0vIFg1eE7Tw,203.66,5091
Lx_FcKpTZIw,77.14,2309
wlAnWPxnQ8k,93.11,2790
w4CiGbHLTBg,139.64,3351
mTlReluteEQ,106.88,2673
_sgg_QEjcEE,108.41,2709
74EoyLUbtgI,171.22,5130
rHD_vDxPpDA,131.38,3941
cByxAZfw_hM,50.97,1273
vMdSEzQkRTg,8.38,120
EpLRCz5dwb0,31.88,797
ifmHO5lQq18,150.4,4508
GtYf9VsPHO0,118.05,2952
Dx9wjBdbZ1M,43.21,1291
KgGQ6dHKl8U,24.16,724
91ozOcjKl5M,186.78,4668
IpFsz2xc3sY,236.1,5871
blCvgADz8LY,55.47,1662
72F30o9V8v0,203.22,6090
uqd8A4iJ6Bo,114.03,3417
hbipKjS0G7w,122.42,3671
X1lLinc_yvo,201.5,4836
LAbzDJZtSvQ,98.72999999999999,1480
Ksbk5rtqVd0,89.28,2674
fI12XNNqldA,220.89,6621
v05j8FVewPc,147.98,4350
ean7ZR6XmG4,121.6,2914
dzsSiqXxfpw,155.97,4679
nn__PD7zCcs,41.33,1031
o2mqzjWJJNw,73.05,2174
5kCv4zwc7-I,166.42000000000002,4987
5AoshxUQv0U,16.07,469
aqpeiIMe47Q,173.5,5198
YoDlwg4eAEA,125.5,3009
hW25ecQ1GUc,43.07,1289
0WJX2A6PSnA,21.99,527
nuEK3POl9jA,40.36,1194
aFdYbgmbOeY,75.67,2266
SfFjpnTKG7s,207.54,6226
XnBUb3qoFQM,188.66,4716
uMCyo89mK_E,104.81,2617
_pYDg0B6_tw,19.76,593
OK84hJx9daQ,121.86,3652
wqZzLAPmr9k,184.41,4422
9zm9jW7_ANc,210.35,5257
2UJ4wqJt_Y8,2.97,90
JW5P5FdOrcw,207.82,6229
WY9zvUkK_4Y,203.59,6106
QFWxdR_C71M,168.51,5053
l7EktV5FYGk,196.84,4725
7VvcQNSAd24,48.97,1223
ajYA9O6R-AY,52.73,1577
rZ8tVgFyY84,150.72,3768
OvSf6kk07uE,210.09,6296
nd50oUKdygI,128.01,3840
Wg0xG-eRTho,159.54,4781
im-nQ-KEzaQ,129.45,3233
7HKWppcWgeY,238.26,5719
8xYzQMbI5fM,90.65,2267
9yktj7NCdFI,233.48,7004
IlD4gfHmWIg,93.6,2806
0fNBm46reNg,89.03,2668
wVahCLOq4s0,165.54,4957
WUYSGCwm6OM,156.29,3906
tvzl11XL01k,80.28999999999999,2004
G2soQTiGL10,205.32999999999998,6128
mA4wEXlASpc,42.82,1025
j0FMv4RDpEk,195.23,2927
I3WRp3QB8eg,123.92,3712
t04jE7d0Obw,175.12,4378
fRmHJKlQmmw,23.89,715
BfSqo9ONd6g,115.00999999999999,2875
sax2PjbeLdk,23.13,691
Tu9QF2ALd2s,19.06,571
ecVUPpBNpdA,85.19,2117
yqBRp0txs-c,59.74,1433
dtYofkPozXM,145.36,4356
3A26j50_awY,26.61,792
tSk1GWyofaU,37.13,927
uE3YXkZoV5c,89.19,2675
p1-APric9UM,114.82,3443
J80e9M4AQ5w,189.5,5679
8TDYCXqSHCw,22.48,540
Cjq9wf9XnX0,33.9,1016
uFMlVrTUoR8,96.78,2899
Mkljhl3D9-Q,148.0,3700
E6ePEI4UOtU,105.44,2528
iGOGz6M_zcE,41.31,1031
luDywPbDOEQ,133.24,3990
jcaOoRM6J80,215.23,6450
zNMLz9GIQLk,138.23,4140
csxC5H5uDb4,47.14,1177
7oBW5W6Fdok,44.56,1335
UyORfPxpaGo,12.05,72
M1hPI8WvySo,223.24,6697
3jb0w48ACkU,42.96,498
TtrDWeSW3mg,204.15,6118
MBouLt-hXDU,234.07999999999998,5852
g8Yx4qWzNH0,14.88,447
d7gTlJhEwrM,120.07,3598
YcAs1-6SYb4,234.2,5843
_O6ONcIPR_s,40.05,1001
QkX8GFbwN7c,32.65,979
Ww2_b9f6Kh0,44.21,1104
KYtV2vpwuVw,98.62,2956
yN3e-giBxns,35.06,1040
fN2DiOswmOA,185.45,5557
3YdmY4oPE5s,61.43,1841
BxEnhkx2srY,16.37,487
YnB0VW34wlY,26.08,779
Z7BPvGPizYE,171.34,4282
MmYNcmba_Ps,30.39,729
0QyHaXliXKs,158.57,4748
oHOR69nFt-4,214.18,6416
qfCqVXhNPE8,218.34,6543
WltsIClflnA,68.87,1036
4MKbQ816r9A,87.19,2598
5bZ2FdbAKiQ,110.09,3300
fjoaurNKg60,225.12,6745
uXcCES4BsQ0,50.97,757
QdmUojrWdmE,228.6,5715
lDriXPZt_Yg,83.34,2497
DWVI_N4Aeo8,26.47,791
z6g5QbIPatk,204.89,6140
s789WxU8PFY,167.42000000000002,5016
E3h0UHRsSQk,112.78,2819
XkWO7aqcC8Y,154.27,4623
WnLYDJ8Jwv8,134.33,4023
bUHE8XcPZgs,74.58,2236
U8m-9nmAfGU,93.22999999999999,2794
XztphLXwZjU,126.92,3173
UhB739uudDo,81.46000000000001,2442
lVe-7FnfNz8,17.21,516
Fu46pdVz4qY,106.78999999999999,3133
ZgVmS-AhYgA,152.6,4573
So4BX0I1VRI,70.66,2116
98wL6zakU9o,139.11,4169
K5X_ytiMuqc,111.22,3333
WXQol1TisqE,60.58,1814
m_B1Jb6Wwn0,34.9,1043
aB5xErksFkI,15.0,449
BMzspHz04Q8,100.6,3015
7yndv2xOmn0,106.02000000000001,3177
P00O62PPzNU,136.02,4080
hPOtGLv1GzM,189.34,5674
5XiBb9XGsg8,125.9,3773
Zob68l3snFo,155.78,3736
MO37MVz4uuA,91.7,2748
zE1l4avJZaU,148.19,4446
n1dboqahvZU,63.83,1912
sjpWwjzCbrw,161.43,4034
f-aGlEjgZoE,235.61,5890
w9LRKWLmw0A,144.15,2162
Y97KgwAmdrU,143.36,4294
-kmomJph-6E,18.62,455
G9ynahMxUz8,98.66,2848
0X34KkUlCAI,101.56,2539
aCSG6pfivy4,160.61,4811
BG4QxmqBaS4,182.14,5458
s1WQ4zNikKA,93.3,2797
q4M7SsGjFro,168.97,5062
a_EkYuPdaJ0,232.78,5581
-Q03gEypilg,202.97,6085
8z29qtUWwdU,189.73,5686
GVn7MSMHXxk,56.61,1411
esQnfUcBbPE,106.95,3205
VZ2CPdIPa30,230.78,5768
XP8pufIBsnM,46.0,1378
QjoEYtjPa3w,131.05,3927
xmK2kbPSGUs,88.44,2651
8lw8uAimUXI,9.66,240
fxxeCpqgRfk,64.57,1935
Ufm19cvrxGs,158.31,4744
tYV23sjRgt8,84.8,2526
x7yOoVf5-Do,96.83,2321
HKgnushHynQ,234.71,7034
waF8oGaQqvI,134.77,4043
Dty6AUdBdrE,206.19,6179
OhgsnOwo4b4,190.19,5701
K7oJNZsI1Cc,163.35,3918
FNX7CeuIvIQ,184.6,5435
ndGz8-hHSt4,37.43,560
4R5KDUqBPcU,10.15,304
6uNhwOSZXco,161.52,4842
II3AiNrQ1uA,39.98,1198
qvLFSqPCvn8,158.06,4740
FhbsTTHT2Zs,70.91,2126
extd66Y1tJ8,88.31,2646
iZg4cUU6Hkc,102.07,3060
F54PZypvzCc,79.97,2399
c9mrRiwmhZw,183.72,5504
ThYidZUtnuo,53.69,1338
kXfYuIx31Bo,169.92000000000002,5068
0RUs80IYF38,29.63,709
mQCFphhDFw8,140.2,3362
vZzl0RbIQPM,178.38,4460
wohWWAB47KM,222.21,6657
V1NtrnPz3sA,79.13,1977
MRt7pz2OY5M,45.07,1349
c21Y_pi3-Gg,168.02,4028
n5xfkpQ8PWM,15.23,455
eUCKEnKxG8w,167.56,5025
tJSF2GAp9TU,80.74,2018
lz2FMoj9tpo,69.13,2070
soHEsBIljbI,17.0,404
KnHUAc20WEU,159.73,3992
IZXFAoiSj0c,72.42,1808
jafEh82XETQ,111.6,3343
g0B_4IlLn3g,36.59,1093
KpOSIph2hHw,62.65,1877
VLQQVNIZQqo,52.69,1579
ZHVzukkU9sk,111.69,2792
xoETvVbyiBA,58.61,1756
9peoWGfb9jc,75.77,1894
koSLx0E23gU,122.49,3669
ZW3SKczQzJU,136.14,3403
7PSicg5Q2ZI,229.13,6867
CSk99DHanfg,197.11,5907
ERcMdKNF_pc,40.08,1201
P4dx0xrr6fM,20.11,490
D9rHZpZoeRA,202.41,5060
-5xWaBSwnjY,143.34,2147
Relgb880pRI,127.38,3818
bi_xkH87Rnw,87.63,2626
v8jzbjQqNhE,211.23,6330
o8PA6XW32oI,31.58,787
YD7pb5-CZdI,140.57,3513
CNH37tJNzFE,129.92,3893
tkmoslnsmwY,188.59,5653
UoO7VCPs8Jw,12.49,373
rWfi4xN3XQI,225.21,6748
5c1zqvr3yKM,80.32,2006
h1bdAd1cXSw,27.0,810
DF9CGVGiKXY,90.05,2162
5SzzJMuyC_M,91.56,687
rBnygEUFOvE,54.1,1618
mvomkmq32vU,78.74,1968
BzhREL6ncq4,34.67,1037
GkPmeXaNY0s,108.16,3242
ZOeQh2-ci3M,138.07,4136
_B3Q8bTJWG4,56.63,1697
IoOkg-_S4cY,77.95,2338
fruimvo90vA,36.99,1106
83a5nOzZU1g,92.22999999999999,2760
T3DSDybuBsU,85.57,2140
ZBZUrC4M5E8,119.61,2990
JFVZdzzJVr8,62.65,1503
HXn5ZpSEMqg,111.13,3331
NVeTGvwk8y0,87.61,2624
MKmrqcoCZ-M,70.24,1684
6sorAV7KJxA,201.22,6029
YCdPa5gJYmc,30.84,924
2mmN96TdEdY,218.82,6558
Wr_Eu2M7U9E,219.06,5475
4Dj7wOTfyH4,192.08,5757
7MAADmeogHo,214.0,6418
5WCgpt2bEJw,16.07,399
dAP7xalPRHo,116.2,1393
dukaFaotZGc,117.35,2816
VFVAkH9zPIM,205.66,6149
QElXIVBV-gk,213.81,5345
aeKIYkn99_Q,219.1,6565
vi8zTSA6bhY,12.98,389
c8iet_4ndU0,35.09,1049
3TbZ7uSYUe8,32.55,975
mAfp5ABlKyM,42.89,1062
sLtQvJXnrOE,21.32,635
7IIi_92vRLo,178.54,5349
_9e948mdwrs,99.64,2391
5pzCqex6S48,61.67,1848
BWanQWn1OYQ,138.86,4162
2bS6JfPF1mk,23.45,351
ooadlJjyibo,75.37,1807
L9dtiopWGe4,77.14,1927
Gpjx38IDVT0,22.41,670
6_NquDQUFm0,97.27000000000001,2915
F4FpAZJSV1g,94.12,2820
Tu1oKxyfHTs,69.89,2079
LMxfRVcBrD8,187.04,5611
YNVK-pb7fWM,53.76,1607
IjmeHBgFb3g,66.53,1992
MYRsm8m9mk4,141.71,3530
zBg0FEtpC-o,223.0,6684
3Z4b34lBnyU,20.43,304
LZ-Cy0GqCiU,96.08,2879
beejEQ04nkY,30.93,925
w69pipCSlM4,146.82,3670
sWaU9O4xzFE,173.07999999999998,5173
CX5QUmM97DI,219.13,6567
LAD4qVnywmA,130.47,3910
cAmGHiqmnaw,25.08,750
FBqtQ3HCk48,180.98,5429
Xm23RMCpDd8,49.95,1236
Fk0z6MeCV0I,67.78,2033
j4vMVBSfyu0,81.55,2036
__c8enCfzqw,172.76,4142
sEvP3GFbLdw,151.05,4529
QGY7zA03RkE,76.44,2288
xi1oCOBPAzQ,230.6,6911
Hc7A90HiA28,147.1,4409
Nq6cd5Xue9Q,120.98,3625
MyPQ_e4dGDw,217.52,6519
MsBqlgdzeag,56.01,1344
6diEN8nUqsI,121.6,3644
8tI9IsSpgeI,21.69,324
S2VKbwm0uE8,137.65,4121
hrcSCXaNhmY,40.91,1227
5lre5zbUV1Q,77.18,2313
-0NfmccuL9Q,215.53,6459
PNdG3SUdJzc,52.24,1566
G4fSvtn1HAw,193.61,5802
SWbUJh4XuMQ,73.72,1840
seScyTd2XSc,99.31,2382
dbLtukGqkhI,64.51,1934
QakbOSMJ0AA,148.65,4453
QR2BmWR5FGM,51.57,1532
Bg526A61c1w,238.93,7159
eHxRr7Zhsek,196.44,5887
0JCM9uzZafU,227.9,6831
E1b_DF716Q4,178.78,5363
TPzxIqu1JJg,225.0,6743
kv8lsSjfguI,120.91,3602
2zFmooC8gUg,218.34,6543
Ie7DREiXp08,160.94,3863
wIK83guBfM0,44.42,1109
PKLLNgcEuRI,8.66,217
fvUQQF5S4Dg,107.65,3224
v1ukgczEA5A,95.94,2875
EhxFw5Eb1VE,67.06,1676
9cD-Z6Aw7bE,149.84,4490
e1tC-0BSwV4,87.35,2096
Yjkz62cLVdQ,142.85,4285
nK7XMj4gYJs,45.58,1366
53dqgEMV5e4,60.46,1810
hEabp9fbqtw,200.09,5994
XHuKkrKjnhQ,228.72,5705
g6tF83rCXh0,41.05,1231
bGql7ldp84A,189.54,5681
FLbTQGyoEMk,41.08,1229
jqZg_FK2OlM,25.87,760
w9cJ3FNGw_U,188.24,5640
ryZuSiZNN2o,80.11,2399
EwMAJPldfKs,31.72,950
xH7qxBIz-tU,190.66,4765
NbTlXQLScRo,180.16,5396
uXPm6SMQH1M,35.83,1072
UD4RnQp5tPY,220.38,6603
loYCYGQpGRw,168.82999999999998,5057
xAPz4YOcIX0,169.09,4225
Y3j1uDKRpPU,12.98,387
iAWXaWo82u4,43.44,1303
Mvl-TR0rDdA,63.02,1888
zU6SnkNIdrw,177.89,4447
i2u80Y3BMYs,214.65,5367
-QuFk_ThRNg,135.3,3382
lp_Rwbp8S1k,170.3,5107
_nBOWe_VhXg,185.04,5545
LoA7h0bZmDI,188.5,4713
cp4n_xpbBDs,81.39,2439
9bnt6lDcF6Y,83.52,2002
ygkcjkVqxAA,45.0,1350
aKJKZHvP53E,142.55,4270
o7O6XJYVDRE,151.51,4545
aT-0XxCqV5E,47.16,1409
WUcjqCvYfQ0,150.48,4514
aDDq5ofaFHI,156.99,3764
kWPvAxLzGw8,206.84,6199
YuCMWTdK_DY,30.05,900
civPiYFf2vE,103.21000000000001,3093
TnOdqLQPQA4,99.00999999999999,1484
6XINT0LDdz8,39.54,1185
VO49rhXzhk4,155.6,4664
NKNgAE07TIQ,169.18,5071
5BuDj1xkpiI,126.81,3796
9KNOOoIK0zw,215.75,6455
q5thIuCSTkk,73.96000000000001,2217
TM_5fb15eXQ,144.38,2165
IQvSj-3BGPo,204.03,6113
V6lFpCjRKC8,64.18,1923
1WR4jgFCqRw,81.28999999999999,2397
eLVaojWbwHE,209.0,6261
8UyB9XigBXM,238.98,5971
a2Xwx37YbhE,43.84,1310
RMrL2txm79c,102.72999999999999,2465
BJM1rUjXvkQ,223.26,6691
dxgeEdlt7do,130.22,3255
jXARa4T2G8o,166.65,4165
AS0hqTk_mIs,41.89,1044
Y4svcMuQgBw,165.19,4857
BfsCKU69hHs,27.21,812
2NyOIsFJ3Tw,104.91,3144
-4VuHlphgL4,157.38,3774
KuyaO3brwBc,181.07,4524
K-kJ-0nkKZk,130.05,3121
EVfTWz5GRGw,126.48,3794
nhky9RGjzwc,26.8,803
W_5Mx-mfNmU,87.07,2610
leJM3mgm_gU,3.48,104
y_HCdBEJbNE,121.49,3645
ntKbTDQUhDA,126.85,3802
etfSrbmOvUE,188.66,5652
UdBFm97tOJs,15.14,362
bXJMw4gLmGM,159.45,4777
9SiYS0SEKTw,200.2,5005
svZ7DPi7rLI,53.92,1614
xMChLTVPzNI,183.3,4582
